loss,categorical_accuracy,categorical_crossentropy,val_loss,val_categorical_accuracy,val_categorical_crossentropy
0.007709513418376446,0.9719136953353882,0.18102677166461945,0.004642544314265251,0.9801130890846252,0.1358126550912857
0.006638151593506336,0.9750233292579651,0.1714697629213333,0.004777991678565741,0.9797884225845337,0.14337433874607086
0.006491885986179113,0.9768951535224915,0.16798138618469238,0.0050093610771000385,0.9800659418106079,0.124234639108181
0.008536284789443016,0.96748286485672,0.1864553987979889,0.005442551802843809,0.9780218005180359,0.1478353887796402
0.0063774059526622295,0.9768610596656799,0.1645282655954361,0.004306764807552099,0.9819830656051636,0.132026806473732
0.006083638407289982,0.9769526720046997,0.16181905567646027,0.005199626553803682,0.9776163697242737,0.12012653797864914
0.005996933672577143,0.9775345921516418,0.160890594124794,0.0044082594104111195,0.9822494387626648,0.12049633264541626
0.005860466044396162,0.9790345430374146,0.15576638281345367,0.004514135420322418,0.980993926525116,0.15526404976844788
0.005575069226324558,0.9794971346855164,0.1543167531490326,0.0038754225242882967,0.9846413731575012,0.11537759751081467
0.005656201392412186,0.9807705879211426,0.1551179587841034,0.0038664638996124268,0.9855992197990417,0.14848916232585907
0.005569973029196262,0.9794815182685852,0.15300926566123962,0.004385066218674183,0.9851290583610535,0.12458858639001846
0.005220804363489151,0.981768786907196,0.1480427384376526,0.004092673305422068,0.9823952317237854,0.12053117156028748
0.005647238809615374,0.9793352484703064,0.15370877087116241,0.003792786505073309,0.983741819858551,0.11831820011138916
0.0064485580660402775,0.9770834445953369,0.15903079509735107,0.0043066805228590965,0.9842172265052795,0.16761167347431183
0.005168437957763672,0.9818694591522217,0.1491062194108963,0.004177774302661419,0.9855049848556519,0.11310607939958572
0.004933273419737816,0.9824421405792236,0.14046363532543182,0.004527696408331394,0.9840916395187378,0.11440013349056244
0.004933889955282211,0.982283890247345,0.1426115483045578,0.003963892813771963,0.9843348860740662,0.1324247419834137
0.004996295087039471,0.9820773601531982,0.14205515384674072,0.0036641464103013277,0.9848585724830627,0.13000990450382233
0.004509498830884695,0.9834237694740295,0.13531111180782318,0.003613855689764023,0.9849019050598145,0.10648313909769058
0.004572576377540827,0.9840208292007446,0.13452062010765076,0.004049400798976421,0.9840477108955383,0.11060723662376404
0.004391059745103121,0.9842069149017334,0.13418781757354736,0.0035803639329969883,0.9859048128128052,0.08828478306531906
0.00451152678579092,0.9838836789131165,0.13495340943336487,0.0035945780109614134,0.9848456978797913,0.09113264083862305
0.004502392373979092,0.9831520318984985,0.13531959056854248,0.0034565001260489225,0.983883798122406,0.09496131539344788
0.004827951081097126,0.9822607040405273,0.1373082548379898,0.0033677814062684774,0.9849850535392761,0.10169550776481628
0.0041992878541350365,0.9850404858589172,0.12794934213161469,0.0034783079754561186,0.9841855764389038,0.11634726822376251
0.004135537892580032,0.9849933981895447,0.1251979023218155,0.003415931249037385,0.9865061044692993,0.09284371137619019
0.004060899838805199,0.9855046272277832,0.12583163380622864,0.0032181572169065475,0.9867652058601379,0.10919458419084549
0.004213342443108559,0.9843782782554626,0.12824949622154236,0.0031595902983099222,0.9863158464431763,0.09173715859651566
0.003857480827718973,0.985727071762085,0.11918865889310837,0.002798115834593773,0.9879662394523621,0.10524815320968628
0.004159786272794008,0.9850032329559326,0.12666159868240356,0.0033460308331996202,0.9870625734329224,0.10802482813596725
