loss,categorical_accuracy,categorical_crossentropy,val_loss,val_categorical_accuracy,val_categorical_crossentropy
0.05022840574383736,0.9446030259132385,0.4661591947078705,0.03429221361875534,0.9483221173286438,0.3141529858112335
0.029739275574684143,0.951976478099823,0.38057273626327515,0.0304118525236845,0.9483221173286438,0.45110267400741577
0.028582999482750893,0.951976478099823,0.36725226044654846,0.028368515893816948,0.9483221173286438,0.3900851905345917
0.02735006809234619,0.9519895911216736,0.3530648648738861,0.026084842160344124,0.9483221173286438,0.2770092189311981
0.020752230659127235,0.9547173380851746,0.3087295591831207,0.0193958580493927,0.9483221173286438,0.27254611253738403
0.014843056909739971,0.9585992097854614,0.26521939039230347,0.01352247130125761,0.9509962201118469,0.23945745825767517
0.013657987117767334,0.9591625332832336,0.25304973125457764,0.014048593118786812,0.961919903755188,0.26996350288391113
0.013238896615803242,0.9609384536743164,0.25298288464546204,0.012300370261073112,0.9503229260444641,0.21737685799598694
0.012191145680844784,0.9619040489196777,0.24399076402187347,0.011909479275345802,0.9602656960487366,0.20528177917003632
0.011751996353268623,0.9619807600975037,0.23379996418952942,0.012361490167677402,0.9680313467979431,0.20384326577186584
0.011227059178054333,0.963135838508606,0.23302429914474487,0.009779650717973709,0.9666221141815186,0.22573208808898926
0.01049866620451212,0.9630911350250244,0.22494429349899292,0.011280274018645287,0.9655749797821045,0.18521946668624878
0.01051938533782959,0.9628587961196899,0.21680600941181183,0.007477188482880592,0.9742156267166138,0.20282292366027832
0.009347498416900635,0.9668920636177063,0.20847894251346588,0.007830877788364887,0.9690647125244141,0.19667090475559235
0.00871354155242443,0.9690473079681396,0.20524491369724274,0.006752280052751303,0.9752873778343201,0.18867963552474976
0.00826863944530487,0.9713690876960754,0.19911059737205505,0.006605012342333794,0.9792389869689941,0.20213934779167175
0.008048957213759422,0.9722455143928528,0.1965361088514328,0.006131352391093969,0.9786145687103271,0.18537020683288574
0.011108857579529285,0.9640682339668274,0.21993674337863922,0.00645848922431469,0.9782630205154419,0.1712687611579895
0.007959794253110886,0.9727541208267212,0.19428549706935883,0.005929967388510704,0.9793457984924316,0.201861172914505
0.007556933909654617,0.9740795493125916,0.187923401594162,0.0063206967897713184,0.9798027873039246,0.2066940814256668
0.0074782902374863625,0.9737934470176697,0.18791544437408447,0.006255132146179676,0.9784307479858398,0.18676471710205078
0.007361925207078457,0.97516930103302,0.18441447615623474,0.005829314701259136,0.9792492389678955,0.18352603912353516
0.0072961230762302876,0.9748405814170837,0.18441107869148254,0.005384392105042934,0.979270875453949,0.17085152864456177
0.006869833450764418,0.9749851226806641,0.17703886330127716,0.005972240585833788,0.9806089401245117,0.1795549988746643
0.006600146647542715,0.9775490760803223,0.17457234859466553,0.004713672213256359,0.9825325012207031,0.16371281445026398
0.006720563396811485,0.9764916896820068,0.1769723743200302,0.005197437014430761,0.9816151261329651,0.156326025724411
0.006337642669677734,0.9776556491851807,0.16839806735515594,0.004765960853546858,0.9825518727302551,0.1556157022714615
0.006119497120380402,0.9786998629570007,0.16531190276145935,0.0048194993287324905,0.9810117483139038,0.13569965958595276
0.006064789369702339,0.9784009456634521,0.16307175159454346,0.004751783329993486,0.982649028301239,0.14891742169857025
0.006068561691790819,0.9792355298995972,0.1630246788263321,0.004868951626121998,0.9831150770187378,0.14690376818180084
