loss,categorical_accuracy,categorical_crossentropy,val_loss,val_categorical_accuracy,val_categorical_crossentropy
0.0038591271732002497,0.9859586954116821,0.12028460204601288,0.0033646663650870323,0.987861156463623,0.09712904691696167
0.00366116501390934,0.9861762523651123,0.11808285117149353,0.003347239224240184,0.9879044890403748,0.09518196433782578
0.003753954079002142,0.9861379265785217,0.11871063709259033,0.003356767585501075,0.987889289855957,0.09497492015361786
0.003801420796662569,0.9862419962882996,0.11978913098573685,0.003392839338630438,0.9877707362174988,0.09609367698431015
0.003665717551484704,0.9863907098770142,0.11887729912996292,0.0033753039315342903,0.9878872036933899,0.09424710273742676
0.0037266563158482313,0.9862301349639893,0.117694191634655,0.0033848080784082413,0.987878143787384,0.09553075581789017
0.0036778824869543314,0.9866281747817993,0.11775564402341843,0.0033547007478773594,0.9878626465797424,0.09490497410297394
0.0037579305935651064,0.9856262803077698,0.1181979849934578,0.0033657087478786707,0.9878784418106079,0.09373649209737778
0.003714960301294923,0.9864692687988281,0.11783378571271896,0.0033599548041820526,0.9879044890403748,0.09463027864694595
0.0036505372263491154,0.9863172173500061,0.11753255873918533,0.003371952334418893,0.9879097938537598,0.09491480141878128
0.003763574408367276,0.986267626285553,0.11894004046916962,0.0033525917679071426,0.9879109263420105,0.0946742370724678
0.0037633858155459166,0.9863806366920471,0.11794085055589676,0.003367224708199501,0.9879112243652344,0.0955168753862381
0.003723699599504471,0.9861224293708801,0.11780884861946106,0.003345139091834426,0.9878974556922913,0.09588681906461716
0.003675294341519475,0.9865667819976807,0.11799725145101547,0.0033429632894694805,0.9879366755485535,0.0934363380074501
0.0037665702402591705,0.9860031008720398,0.11775136739015579,0.003305290127173066,0.9879940748214722,0.09577757120132446
0.0037752308417111635,0.9860449433326721,0.11753832548856735,0.0033101532608270645,0.987983226776123,0.09662739932537079
0.0036873084027320147,0.9864349961280823,0.11773058027029037,0.0033281364012509584,0.9878764152526855,0.09367669373750687
0.0036909824702888727,0.9862131476402283,0.1175982654094696,0.003334279637783766,0.9880306720733643,0.0932721197605133
0.003720669774338603,0.9864500164985657,0.11748944967985153,0.0033835528884083033,0.9878614544868469,0.09277833998203278
0.0036121730227023363,0.9867805242538452,0.11590129137039185,0.0033568465150892735,0.9879127144813538,0.09522490948438644
0.0037356119137257338,0.9862080812454224,0.11765275150537491,0.0033507721964269876,0.9878705143928528,0.09448465704917908
0.003648229409009218,0.9867165684700012,0.11602211743593216,0.0033171060495078564,0.9879372715950012,0.09602724015712738
0.0037286127917468548,0.9867555499076843,0.11792601644992828,0.0033386845607310534,0.9879612922668457,0.09392443299293518
0.003639301285147667,0.9866309762001038,0.11632173508405685,0.003321058116853237,0.9880265593528748,0.09382646530866623
0.0037044985219836235,0.986152172088623,0.11750556528568268,0.00335410563275218,0.9879144430160522,0.09310507774353027
0.00368041405454278,0.9862244129180908,0.11631741374731064,0.003351998282596469,0.987829864025116,0.09447041898965836
0.0036571251694113016,0.9863346815109253,0.1163705363869667,0.0033604325726628304,0.9878770112991333,0.09412685036659241
0.0037069544196128845,0.9866324067115784,0.11737929284572601,0.0034014296252280474,0.9877967834472656,0.095260851085186
0.003732676152139902,0.9860347509384155,0.11763250082731247,0.003362869145348668,0.9878073334693909,0.0937437042593956
0.0036731043364852667,0.9861903190612793,0.11776545643806458,0.0033735749311745167,0.9878140687942505,0.0946459174156189
0.003689269535243511,0.9865065217018127,0.11548153311014175,0.0033641522750258446,0.9878734946250916,0.09490150213241577
0.0036725285463035107,0.9863517880439758,0.11696397513151169,0.0033681232016533613,0.9877329468727112,0.09319505840539932
0.003628841368481517,0.986545205116272,0.1163485199213028,0.003336602821946144,0.9878626465797424,0.09355516731739044
0.003652580315247178,0.9864791035652161,0.11647850275039673,0.003356045577675104,0.987864077091217,0.09430943429470062
0.0037019366864115,0.9865756630897522,0.1164875328540802,0.0033346230629831553,0.9879835247993469,0.09574314951896667
0.003693745471537113,0.9862115979194641,0.11916400492191315,0.0033472112845629454,0.9878263473510742,0.09265361726284027
0.0037415935657918453,0.9861310124397278,0.11644040048122406,0.003351062536239624,0.9879211783409119,0.09525059163570404
0.003570953384041786,0.9870201349258423,0.11534608900547028,0.003331049345433712,0.9879127144813538,0.09348594397306442
0.0036047331523150206,0.986539900302887,0.11466457694768906,0.003339519491419196,0.9879050850868225,0.09550884366035461
0.0037437027785927057,0.9863532185554504,0.11803001165390015,0.003295306349173188,0.9880848526954651,0.0973631739616394
